id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
571796;"1269004   ";2024-01-01;segunda-feira;03:50:00;DF;"60   ";"0,9  ";BRASILIA;Sim;Acessar a via sem observar a presença dos outros veículos;1;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim  ;"1018238   ";Automóvel;VW/GOL 1.0L MC4;"2018      ";Condutor;Ileso;"22   ";Masculino;"1 ";"0    ";"0    ";"0    ";-15.8843670;-48.0680750;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
571796;"1269005   ";2024-01-01;segunda-feira;03:50:00;DF;"60   ";"0,9  ";BRASILIA;Sim;Acessar a via sem observar a presença dos outros veículos;1;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim  ;"1018238   ";Automóvel;VW/GOL 1.0L MC4;"2018      ";Passageiro;Ileso;"19   ";Feminino;"1 ";"0    ";"0    ";"0    ";-15.8843670;-48.0680750;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
571796;"1269006   ";2024-01-01;segunda-feira;03:50:00;DF;"60   ";"0,9  ";BRASILIA;Sim;Acessar a via sem observar a presença dos outros veículos;1;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim  ;"0         ";"0";NA/NA;"0         ";Pedestre;Lesões Graves;"18   ";Masculino;"0 ";"0    ";"1    ";"0    ";-15.8843670;-48.0680750;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
571823;"1269071   ";2024-01-01;segunda-feira;06:40:00;GO;"60   ";"36   ";ALEXANIA;Não;Ingestão de álcool pelo condutor;2;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não  ;"1018286   ";Automóvel;CHEV/ONIX PLUS JOY BLACK;"2021      ";Condutor;Lesões Graves;"24   ";Feminino;"0 ";"0    ";"1    ";"0    ";-16.1119000;-48.5299000;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
571823;"1269071   ";2024-01-01;segunda-feira;06:40:00;GO;"60   ";"36   ";ALEXANIA;Sim;Condutor Dormindo;2;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não  ;"1018286   ";Automóvel;CHEV/ONIX PLUS JOY BLACK;"2021      ";Condutor;Lesões Graves;"24   ";Feminino;"0 ";"0    ";"1    ";"0    ";-16.1119000;-48.5299000;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
571823;"1269071   ";2024-01-01;segunda-feira;06:40:00;GO;"60   ";"36   ";ALEXANIA;Não;Ingestão de álcool pelo condutor;1;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não  ;"1018286   ";Automóvel;CHEV/ONIX PLUS JOY BLACK;"2021      ";Condutor;Lesões Graves;"24   ";Feminino;"0 ";"0    ";"1    ";"0    ";-16.1119000;-48.5299000;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
571823;"1269071   ";2024-01-01;segunda-feira;06:40:00;GO;"60   ";"36   ";ALEXANIA;Sim;Condutor Dormindo;1;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não  ;"1018286   ";Automóvel;CHEV/ONIX PLUS JOY BLACK;"2021      ";Condutor;Lesões Graves;"24   ";Feminino;"0 ";"0    ";"1    ";"0    ";-16.1119000;-48.5299000;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
571824;"1271009   ";2024-01-01;segunda-feira;07:20:00;DF;"20   ";"22   ";BRASILIA;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim  ;"1019537   ";Automóvel;HONDA/CIVIC EX CVT;"2017      ";Condutor;Ileso;"35   ";Masculino;"1 ";"0    ";"0    ";"0    ";-15.5983400;-47.6761860;SPRF-DF;DEL02-DF;UOP01-DEL02-DF 
571824;"1271023   ";2024-01-01;segunda-feira;07:20:00;DF;"20   ";"22   ";BRASILIA;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim  ;"1019544   ";Motocicleta;HONDA/CB 500X;"2021      ";Condutor;Lesões Leves;"36   ";Masculino;"0 ";"1    ";"0    ";"0    ";-15.5983400;-47.6761860;SPRF-DF;DEL02-DF;UOP01-DEL02-DF 
571946;"1269315   ";2024-01-01;segunda-feira;18:10:00;GO;"70   ";"6    ";AGUAS LINDAS DE GOIAS;Sim;Trafegar com motocicleta (ou similar) entre as faixas;3;Tombamento;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim  ;"1018449   ";Motocicleta;KAWASAKI/NINJA 300;"2013      ";Condutor;Lesões Leves;"51   ";Masculino;"0 ";"1    ";"0    ";"0    ";-15.7504938;-48.2612381;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
571946;"1269318   ";2024-01-01;segunda-feira;18:10:00;GO;"70   ";"6    ";AGUAS LINDAS DE GOIAS;Sim;Trafegar com motocicleta (ou similar) entre as faixas;3;Tombamento;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim  ;"1018451   ";Automóvel;IMP/VW GOL MI;"0         ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-15.7504938;-48.2612381;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
571946;"1269335   ";2024-01-01;segunda-feira;18:10:00;GO;"70   ";"6    ";AGUAS LINDAS DE GOIAS;Sim;Trafegar com motocicleta (ou similar) entre as faixas;3;Tombamento;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim  ;"1018460   ";Automóvel;FIAT/SIENA ESSENCE 1.6;"2013      ";Condutor;Ileso;"38   ";Masculino;"1 ";"0    ";"0    ";"0    ";-15.7504938;-48.2612381;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
571946;"1269315   ";2024-01-01;segunda-feira;18:10:00;GO;"70   ";"6    ";AGUAS LINDAS DE GOIAS;Sim;Trafegar com motocicleta (ou similar) entre as faixas;2;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim  ;"1018449   ";Motocicleta;KAWASAKI/NINJA 300;"2013      ";Condutor;Lesões Leves;"51   ";Masculino;"0 ";"1    ";"0    ";"0    ";-15.7504938;-48.2612381;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
571946;"1269318   ";2024-01-01;segunda-feira;18:10:00;GO;"70   ";"6    ";AGUAS LINDAS DE GOIAS;Sim;Trafegar com motocicleta (ou similar) entre as faixas;2;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim  ;"1018451   ";Automóvel;IMP/VW GOL MI;"0         ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-15.7504938;-48.2612381;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
571946;"1269335   ";2024-01-01;segunda-feira;18:10:00;GO;"70   ";"6    ";AGUAS LINDAS DE GOIAS;Sim;Trafegar com motocicleta (ou similar) entre as faixas;2;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim  ;"1018460   ";Automóvel;FIAT/SIENA ESSENCE 1.6;"2013      ";Condutor;Ileso;"38   ";Masculino;"1 ";"0    ";"0    ";"0    ";-15.7504938;-48.2612381;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
571946;"1269315   ";2024-01-01;segunda-feira;18:10:00;GO;"70   ";"6    ";AGUAS LINDAS DE GOIAS;Sim;Trafegar com motocicleta (ou similar) entre as faixas;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim  ;"1018449   ";Motocicleta;KAWASAKI/NINJA 300;"2013      ";Condutor;Lesões Leves;"51   ";Masculino;"0 ";"1    ";"0    ";"0    ";-15.7504938;-48.2612381;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
571946;"1269318   ";2024-01-01;segunda-feira;18:10:00;GO;"70   ";"6    ";AGUAS LINDAS DE GOIAS;Sim;Trafegar com motocicleta (ou similar) entre as faixas;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim  ;"1018451   ";Automóvel;IMP/VW GOL MI;"0         ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-15.7504938;-48.2612381;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
571946;"1269335   ";2024-01-01;segunda-feira;18:10:00;GO;"70   ";"6    ";AGUAS LINDAS DE GOIAS;Sim;Trafegar com motocicleta (ou similar) entre as faixas;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim  ;"1018460   ";Automóvel;FIAT/SIENA ESSENCE 1.6;"2013      ";Condutor;Ileso;"38   ";Masculino;"1 ";"0    ";"0    ";"0    ";-15.7504938;-48.2612381;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
571987;"1269498   ";2024-01-01;segunda-feira;19:25:00;DF;"20   ";"40   ";BRASILIA;Sim;Pedestre andava na pista;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Dupla;Declive;Sim  ;"1018573   ";Automóvel;FIAT/PALIO FIRE;"2014      ";Condutor;Ileso;"53   ";Masculino;"1 ";"0    ";"0    ";"0    ";-15.5818530;-47.5127110;SPRF-DF;DEL02-DF;UOP01-DEL02-DF 
571987;"1269499   ";2024-01-01;segunda-feira;19:25:00;DF;"20   ";"40   ";BRASILIA;Sim;Pedestre andava na pista;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Dupla;Declive;Sim  ;"0         ";"0";NA/NA;"0         ";Pedestre;Óbito;"0    ";Masculino;"0 ";"0    ";"0    ";"1    ";-15.5818530;-47.5127110;SPRF-DF;DEL02-DF;UOP01-DEL02-DF 
572018;"1269566   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Não;Pista Escorregadia;2;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018609   ";Automóvel;HONDA/CIVIC LXS;"2007      ";Condutor;Ileso;"71   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269567   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Não;Pista Escorregadia;2;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018610   ";Automóvel;M.BENZ/A 160;"1999      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269566   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Não;Reação tardia ou ineficiente do condutor;2;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018609   ";Automóvel;HONDA/CIVIC LXS;"2007      ";Condutor;Ileso;"71   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269567   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Não;Reação tardia ou ineficiente do condutor;2;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018610   ";Automóvel;M.BENZ/A 160;"1999      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269566   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Não;Condutor deixou de manter distância do veículo da frente;2;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018609   ";Automóvel;HONDA/CIVIC LXS;"2007      ";Condutor;Ileso;"71   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269567   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Não;Condutor deixou de manter distância do veículo da frente;2;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018610   ";Automóvel;M.BENZ/A 160;"1999      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269566   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Não;Chuva;2;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018609   ";Automóvel;HONDA/CIVIC LXS;"2007      ";Condutor;Ileso;"71   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269567   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Não;Chuva;2;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018610   ";Automóvel;M.BENZ/A 160;"1999      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269566   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Sim;Avarias e/ou desgaste excessivo no pneu;2;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018609   ";Automóvel;HONDA/CIVIC LXS;"2007      ";Condutor;Ileso;"71   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269567   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Sim;Avarias e/ou desgaste excessivo no pneu;2;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018610   ";Automóvel;M.BENZ/A 160;"1999      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269566   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Não;Pista Escorregadia;1;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018609   ";Automóvel;HONDA/CIVIC LXS;"2007      ";Condutor;Ileso;"71   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269567   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Não;Pista Escorregadia;1;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018610   ";Automóvel;M.BENZ/A 160;"1999      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269566   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Não;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018609   ";Automóvel;HONDA/CIVIC LXS;"2007      ";Condutor;Ileso;"71   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269567   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Não;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018610   ";Automóvel;M.BENZ/A 160;"1999      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269566   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Não;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018609   ";Automóvel;HONDA/CIVIC LXS;"2007      ";Condutor;Ileso;"71   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269567   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Não;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018610   ";Automóvel;M.BENZ/A 160;"1999      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269566   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Não;Chuva;1;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018609   ";Automóvel;HONDA/CIVIC LXS;"2007      ";Condutor;Ileso;"71   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269567   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Não;Chuva;1;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018610   ";Automóvel;M.BENZ/A 160;"1999      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269566   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Sim;Avarias e/ou desgaste excessivo no pneu;1;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018609   ";Automóvel;HONDA/CIVIC LXS;"2007      ";Condutor;Ileso;"71   ";Masculino;"1 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572018;"1269567   ";2024-01-01;segunda-feira;21:00:00;GO;"60   ";"8    ";SANTO ANTONIO DO DESCOBERTO;Sim;Avarias e/ou desgaste excessivo no pneu;1;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não  ;"1018610   ";Automóvel;M.BENZ/A 160;"1999      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-16.1087030;-48.2995200;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572065;"1269721   ";2024-01-02;terça-feira;08:30:00;DF;"60   ";"11   ";BRASILIA;Sim;Acumulo de óleo sobre o pavimento;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Sim  ;"1018700   ";Motocicleta;I/KAWASAKI VULCAN 900 CL;"2009      ";Condutor;Lesões Leves;"50   ";Masculino;"0 ";"1    ";"0    ";"0    ";-15.9117840;-48.1571920;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572065;"1269721   ";2024-01-02;terça-feira;08:30:00;DF;"60   ";"11   ";BRASILIA;Sim;Acumulo de óleo sobre o pavimento;1;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Sim  ;"1018700   ";Motocicleta;I/KAWASAKI VULCAN 900 CL;"2009      ";Condutor;Lesões Leves;"50   ";Masculino;"0 ";"1    ";"0    ";"0    ";-15.9117840;-48.1571920;SPRF-DF;DEL03-DF;UOP01-DEL03-DF 
572116;"1270052   ";2024-01-02;terça-feira;10:45:00;DF;"70   ";"9    ";BRASILIA;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim  ;"1018893   ";Automóvel;I/FORD FOCUS GHIA 2.0LFC;"2009      ";Condutor;Ileso;"27   ";Masculino;"1 ";"0    ";"0    ";"0    ";-15.7846150;-48.1320230;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
572116;"1270063   ";2024-01-02;terça-feira;10:45:00;DF;"70   ";"9    ";BRASILIA;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim  ;"1018893   ";Automóvel;I/FORD FOCUS GHIA 2.0LFC;"2009      ";Passageiro;Ileso;"34   ";Masculino;"1 ";"0    ";"0    ";"0    ";-15.7846150;-48.1320230;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
572116;"1270055   ";2024-01-02;terça-feira;10:45:00;DF;"70   ";"9    ";BRASILIA;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim  ;"1018893   ";Automóvel;I/FORD FOCUS GHIA 2.0LFC;"2009      ";Passageiro;Lesões Leves;"3    ";Masculino;"0 ";"1    ";"0    ";"0    ";-15.7846150;-48.1320230;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
572132;"1269919   ";2024-01-02;terça-feira;13:20:00;GO;"40   ";"5,4  ";VALPARAISO DE GOIAS;Sim;Ausência de reação do condutor;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim  ;"1018814   ";Motocicleta;HONDA/XRE 190;"2021      ";Condutor;Lesões Leves;"56   ";Masculino;"0 ";"1    ";"0    ";"0    ";-16.0931340;-47.9822360;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
572132;"1269920   ";2024-01-02;terça-feira;13:20:00;GO;"40   ";"5,4  ";VALPARAISO DE GOIAS;Sim;Ausência de reação do condutor;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim  ;"1018814   ";Motocicleta;HONDA/XRE 190;"2021      ";Passageiro;Lesões Graves;"44   ";Masculino;"0 ";"0    ";"1    ";"0    ";-16.0931340;-47.9822360;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
572132;"1269919   ";2024-01-02;terça-feira;13:20:00;GO;"40   ";"5,4  ";VALPARAISO DE GOIAS;Sim;Ausência de reação do condutor;1;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim  ;"1018814   ";Motocicleta;HONDA/XRE 190;"2021      ";Condutor;Lesões Leves;"56   ";Masculino;"0 ";"1    ";"0    ";"0    ";-16.0931340;-47.9822360;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
572132;"1269920   ";2024-01-02;terça-feira;13:20:00;GO;"40   ";"5,4  ";VALPARAISO DE GOIAS;Sim;Ausência de reação do condutor;1;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim  ;"1018814   ";Motocicleta;HONDA/XRE 190;"2021      ";Passageiro;Lesões Graves;"44   ";Masculino;"0 ";"0    ";"1    ";"0    ";-16.0931340;-47.9822360;SPRF-DF;DEL01-DF;UOP01-DEL01-DF 
572255;"1270420   ";2024-01-02;terça-feira;21:00:00;GO;"70   ";"34   ";COCALZINHO DE GOIAS;Sim;Demais falhas mecânicas ou elétricas;1;Incêndio;Sem Vítimas;Plena Noite;Decrescente;Chuva;Simples;Reta;Não  ;"1019153   ";Caminhonete;FIAT/UNO P.UP LX HD 1.6;"1992      ";Condutor;Não Informado;"0    ";Não Informado;"0 ";"0    ";"0    ";"0    ";-15.7855238;-48.4818088;SPRF-DF;DEL03-DF;UOP02-DEL03-DF 
572272;"1270511   ";2024-01-02;terça-feira;23:00:00;GO;"20   ";"130  ";FLORES DE GOIAS;Sim;Chuva;2;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Chuva;Simples;Reta;Não  ;"1019206   ";Automóvel;RENAULT/SANDERO AUT 16;"2008      ";Condutor;Ileso;"32   ";Masculino;"1 ";"0    ";"0    ";"0    ";-14.8440300;-46.7389260;SPRF-DF;DEL02-DF;UOP03-DEL02-DF 
572272;"1272759   ";2024-01-02;terça-feira;23:00:00;GO;"20   ";"130  ";FLORES DE GOIAS;Sim;Chuva;2;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Chuva;Simples;Reta;Não  ;"1019206   ";Automóvel;RENAULT/SANDERO AUT 16;"2008      ";Passageiro;Ileso;"0    ";Masculino;"1 ";"0    ";"0    ";"0    ";-14.8440300;-46.7389260;SPRF-DF;DEL02-DF;UOP03-DEL02-DF 
572272;"1272760   ";2024-01-02;terça-feira;23:00:00;GO;"20   ";"130  ";FLORES DE GOIAS;Sim;Chuva;2;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Chuva;Simples;Reta;Não  ;"1019206   ";Automóvel;RENAULT/SANDERO AUT 16;"2008      ";Passageiro;Ileso;"0    ";Masculino;"1 ";"0    ";"0    ";"0    ";-14.8440300;-46.7389260;SPRF-DF;DEL02-DF;UOP03-DEL02-DF 
572272;"1270511   ";2024-01-02;terça-feira;23:00:00;GO;"20   ";"130  ";FLORES DE GOIAS;Sim;Chuva;1;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Simples;Reta;Não  ;"1019206   ";Automóvel;RENAULT/SANDERO AUT 16;"2008      ";Condutor;Ileso;"32   ";Masculino;"1 ";"0    ";"0    ";"0    ";-14.8440300;-46.7389260;SPRF-DF;DEL02-DF;UOP03-DEL02-DF 
